#Device
Key,Value
Model,OTS-815V
SerialNo,18L01700
ApplicationVersion,1.10.2.471
FirmwareVersion,1.1.2

#OutputSettings
Key,Value
NormalizeMode,None
NormalizeWavelength,True

#Configurations
Key,Value
ExposureTime,1999.8720
SamplingQuality,Low
DCCQuality,High

#Spectrum
Wavelength,Intensity
518.00,0.92279299545546989
519.00,0.93094265629061
520.00,0.93852224616803426
521.00,0.9448773748350926
522.00,0.94996614772855215
523.00,0.9510848828838695
524.00,0.95125713357433506
525.00,0.94831727107896113
526.00,0.94473986231790319
527.00,0.93948669970884
528.00,0.93376077678127822
529.00,0.92643532806781415
530.00,0.91858548236463633
531.00,0.909562896495925
532.00,0.90005403063531308
533.00,0.89054706347329082
534.00,0.88104525959862989
535.00,0.87276374718311134
536.00,0.865447600953692
537.00,0.8596163448144587
538.00,0.85542325144401721
539.00,0.8528096992367783
540.00,0.85255395525853817
541.00,0.85275122859126051
542.00,0.85379178092709629
543.00,0.85469625935581139
544.00,0.855203259389878
545.00,0.85522054053024954
546.00,0.85374669140659765
