#Device
Key,Value
Model,OTS-815V
SerialNo,18L01700
ApplicationVersion,1.10.2.471
FirmwareVersion,1.1.2

#OutputSettings
Key,Value
NormalizeMode,Peek
NormalizeWavelength,True

#Configurations
Key,Value
ExposureTime,1999.8720
SamplingQuality,Low
DCCQuality,High

#Spectrum
Wavelength,Intensity
519.00,0.93542904097872326
520.00,0.94304515830038738
521.00,0.94943091350684661
522.00,0.95454421013722612
523.00,0.95566833668398621
524.00,0.95584141748235907
525.00,0.95288738724636723
526.00,0.949292738291426
527.00,0.944014259721026
528.00,0.93826074251279212
529.00,0.93089999110831945
530.00,0.92301231554813712
531.00,0.91394624817085479
532.00,0.904391557328532
533.00,0.89483877433497838
534.00,0.88529117951162184
535.00,0.87696975695744506
536.00,0.86961835286740663
537.00,0.86375899482728991
538.00,0.859545694165061
539.00,0.85691954676678117
540.00,0.8566625703110512
541.00,0.85686079434041773
542.00,0.85790636129024211
543.00,0.85881519856764232
544.00,0.85932464192856062
545.00,0.85934200634994118
546.00,0.85786105447501193
547.00,0.85587419610316673
